id	group	priority
diplomacy_Subcult_Norsca_&_FactionSorcLord_&_OtherFactionGreenskin	diplomacy_Faction_NorseSorcererLord_&_FactionGroup_2_&_OtherFactionGreenskin	9.0000
diplomacy_Subcult_Norsca_&_FactionSorcLord_&_OtherFactionGreenskin_&_Negative	diplomacy_Faction_NorseSorcererLord_&_FactionGroup_2_&_OtherFactionGreenskin_&_Negative	25.0000
diplomacy_Subcult_Norsca_&_FactionSorcLord_&_OtherFactionGreenskin_&_Positive	diplomacy_Faction_NorseSorcererLord_&_FactionGroup_2_&_OtherFactionGreenskin_&_Positive	25.0000
diplomacy_Subcult_Norsca_&_FactionSorcLord_&_OtherFactionNorsca	diplomacy_Faction_NorseSorcererLord_&_FactionGroup_2_&_OtherFactionChaos	9.0000
diplomacy_Subcult_Norsca_&_FactionSorcLord_&_OtherFactionNorsca_&_Negative	diplomacy_Faction_NorseSorcererLord_&_FactionGroup_2_&_OtherFactionChaos_&_Negative	25.0000
diplomacy_Subcult_Norsca_&_FactionSorcLord_&_OtherFactionNorsca_&_Positive	diplomacy_Faction_NorseSorcererLord_&_FactionGroup_2_&_OtherFactionChaos_&_Positive	25.0000
diplomacy_Subcult_Norsca_&_FactionSorcLord_&_OtherFactionVamp	diplomacy_Faction_NorseSorcererLord_&_FactionGroup_2_&_OtherFactionVamp	9.0000
diplomacy_Subcult_Norsca_&_FactionSorcLord_&_OtherFactionVamp_&_Negative	diplomacy_Faction_NorseSorcererLord_&_FactionGroup_2_&_OtherFactionVamp_&_Negative	25.0000
diplomacy_Subcult_Norsca_&_FactionSorcLord_&_OtherFactionVamp_&_Positive	diplomacy_Faction_NorseSorcererLord_&_FactionGroup_2_&_OtherFactionVamp_&_Positive	25.0000
diplomacy_Subcult_Norsca_&_FactionSorcLord_&_OtherFactionChaosDaemons	diplomacy_Faction_NorseSorcererLord_&_FactionGroup_2_&_OtherFactionChaos	9.0000
diplomacy_Subcult_Norsca_&_FactionSorcLord_&_OtherFactionChaosDaemons_&_Negative	diplomacy_Faction_NorseSorcererLord_&_FactionGroup_2_&_OtherFactionChaos_&_Negative	25.0000
diplomacy_Subcult_Norsca_&_FactionSorcLord_&_OtherFactionChaosDaemons_&_Positive	diplomacy_Faction_NorseSorcererLord_&_FactionGroup_2_&_OtherFactionChaos_&_Positive	25.0000
diplomacy_Subcult_Norsca_&_FactionSorcLord_&_OtherFactionChaosKho	diplomacy_Faction_NorseSorcererLord_&_FactionGroup_2_&_OtherFactionChaos	9.0000
diplomacy_Subcult_Norsca_&_FactionSorcLord_&_OtherFactionChaosKho_&_Negative	diplomacy_Faction_NorseSorcererLord_&_FactionGroup_2_&_OtherFactionChaos_&_Negative	25.0000
diplomacy_Subcult_Norsca_&_FactionSorcLord_&_OtherFactionChaosKho_&_Positive	diplomacy_Faction_NorseSorcererLord_&_FactionGroup_2_&_OtherFactionChaos_&_Positive	25.0000
diplomacy_Subcult_Norsca_&_FactionSorcLord_&_OtherFactionChaosNur	diplomacy_Faction_NorseSorcererLord_&_FactionGroup_2_&_OtherFactionChaos	9.0000
diplomacy_Subcult_Norsca_&_FactionSorcLord_&_OtherFactionChaosNur_&_Negative	diplomacy_Faction_NorseSorcererLord_&_FactionGroup_2_&_OtherFactionChaos_&_Negative	25.0000
diplomacy_Subcult_Norsca_&_FactionSorcLord_&_OtherFactionChaosNur_&_Positive	diplomacy_Faction_NorseSorcererLord_&_FactionGroup_2_&_OtherFactionChaos_&_Positive	25.0000
diplomacy_Subcult_Norsca_&_FactionSorcLord_&_OtherFactionChaosSla	diplomacy_Faction_NorseSorcererLord_&_FactionGroup_2_&_OtherFactionChaos	9.0000
diplomacy_Subcult_Norsca_&_FactionSorcLord_&_OtherFactionChaosSla_&_Negative	diplomacy_Faction_NorseSorcererLord_&_FactionGroup_2_&_OtherFactionChaos_&_Negative	25.0000
diplomacy_Subcult_Norsca_&_FactionSorcLord_&_OtherFactionChaosSla_&_Positive	diplomacy_Faction_NorseSorcererLord_&_FactionGroup_2_&_OtherFactionChaos_&_Positive	25.0000
diplomacy_Subcult_Norsca_&_FactionSorcLord_&_OtherFactionChaosTze	diplomacy_Faction_NorseSorcererLord_&_FactionGroup_2_&_OtherFactionChaos	9.0000
diplomacy_Subcult_Norsca_&_FactionSorcLord_&_OtherFactionChaosTze_&_Negative	diplomacy_Faction_NorseSorcererLord_&_FactionGroup_2_&_OtherFactionChaos_&_Negative	25.0000
diplomacy_Subcult_Norsca_&_FactionSorcLord_&_OtherFactionChaosTze_&_Positive	diplomacy_Faction_NorseSorcererLord_&_FactionGroup_2_&_OtherFactionChaos_&_Positive	25.0000
diplomacy_Subcult_Norsca_&_FactionSorcLord_&_OtherFactionGreenskinSv	diplomacy_Faction_NorseSorcererLord_&_FactionGroup_2_&_OtherFactionGreenskin	9.0000
diplomacy_Subcult_Norsca_&_FactionSorcLord_&_OtherFactionGreenskinSv_&_Negative	diplomacy_Faction_NorseSorcererLord_&_FactionGroup_2_&_OtherFactionGreenskin_&_Negative	25.0000
diplomacy_Subcult_Norsca_&_FactionSorcLord_&_OtherFactionGreenskinSv_&_Positive	diplomacy_Faction_NorseSorcererLord_&_FactionGroup_2_&_OtherFactionGreenskin_&_Positive	25.0000
diplomacy_Subcult_Norsca_&_FactionSorcLord_&_OtherFactionVampCoast	diplomacy_Faction_NorseSorcererLord_&_FactionGroup_2_&_OtherFactionVamp	9.0000
diplomacy_Subcult_Norsca_&_FactionSorcLord_&_OtherFactionVampCoast_&_Negative	diplomacy_Faction_NorseSorcererLord_&_FactionGroup_2_&_OtherFactionVamp_&_Negative	25.0000
diplomacy_Subcult_Norsca_&_FactionSorcLord_&_OtherFactionVampCoast_&_Positive	diplomacy_Faction_NorseSorcererLord_&_FactionGroup_2_&_OtherFactionVamp_&_Positive	25.0000
diplomacy_Subcult_Norsca_&_FactionSorcLord_&_OtherFactionGenUndead	diplomacy_Faction_NorseSorcererLord_&_OtherFactionGenUndead	9.0000
diplomacy_Subcult_Norsca_&_FactionSorcLord_&_OtherFactionGenUndead_&_Negative	diplomacy_Faction_NorseSorcererLord_&_OtherFactionGenUndead_&_Negative	25.0000
diplomacy_Subcult_Norsca_&_FactionSorcLord_&_OtherFactionGenUndead_&_Positive	diplomacy_Faction_NorseSorcererLord_&_OtherFactionGenUndead_&_Positive	25.0000
diplomacy_Subcult_Norsca_&_FactionSorcLord_&_Positive	diplomacy_Faction_NorseSorcererLord_&_FactionGroup_2_&_Positive	24.0000
