key	active_time	recharge_time	num_uses	effect_range	affect_self	num_effected_friendly_units	num_effected_enemy_units	update_targets_every_frame	initial_recharge	activated_projectile	target_friends	target_enemies	target_ground	target_intercept_range	always_affect_self	only_affect_target	wind_up_time	passive	unique_id	bombardment	spawned_unit	wind_up_stance	mana_cost	min_range	targetting_aoe	passive_aoe	active_aoe	activation_effect	vortex	miscast_chance	miscast_explosion	ai_usage	audio	special_ability_display	voiceover_state	additional_melee_cp	additional_missile_cp	parent_ability	spawn_type	spawn_proxy_vfx	target_ground_under_allies	target_ground_under_enemies	miscast_global_bonus	target_self	composite_scene_group_on_wind_up	composite_scene_group_on_active	wind_down_stance	use_loop_stance	update_phase_by_ability_duration	spawn_is_transformation	spawn_is_decoy	only_affect_owned_units	formation	behaviour	current_mana_moves_to_reserve	spawn_shares_health_and_fatigue	affect_siege_equipment	shared_recharge_time	intensity_based_activation	autoresolver_usage	autoresolver_targets	display_stops_when_display_expires	autoresolve_cp_multiplier	ability_available_ui_event	can_be_copied_to_transformation_unit	audio_switch_casting_override	audio_switch_ui_override	ai_usage_template_group	audio_vo_actor_override	mom_vortex_key
hkrul_urf_rally	30.0000	105.0000	-1	50.0000	true	-1	0	false	0.0000		false	false	false	0.0000	false	false	0.0000	false	88384320				0.0000	0.0000	wh_abilities_generic_buff					0.0000		augment_melee_area	wh_group_lord_ability		vo_battle_special_ability_generic_response	50.0000	50.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	buff_unit	3	false	1.0000		false					
hkrul_urf_shield_pas	-1.0000	-1.0000	-1	50.0000	true	-1	0	true	-1.0000		false	false	false	0.0000	false	false	0.0000	true	88384321				0.0000	0.0000	wh_abilities_generic_buff	wh_abilities_generic_buff				0.0000		augment_melee_area			vo_battle_special_ability_generic_response	50.0000	50.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	buff_unit	3	false	1.0000		true					
hkrul_urf_helm	-1.0000	-1.0000	-1	0.0000	true	0	0	false	-1.0000		false	false	false	0.0000	false	false	0.0000	true	88384322				0.0000	0.0000						0.0000					vo_battle_special_ability_generic_response	75.0000	0.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	buff_self	1	false	1.0000		true					
hkrul_urf_sword	17.0000	90.0000	-1	0.0000	false	0	0	false	0.0000		false	true	true	100.0000	false	false	0.0000	false	88384323				0.0000	0.0000	wh_abilities_generic_breath_long	wh_abilities_generic_breath_long			hkrul_urf_sword	0.0000		vortex_breath	wh_group_mount_generic		vo_battle_special_ability_spell_cast_negative	0.0000	100.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	damage_unit	1	false	1.0000		true					
hkrul_goftur_shark_summon	3.0000	43.0000	1	0.0000	false	1	0	false	0.0000		true	false	true	60.0000	false	false	5.0000	false	88384324		hkrul_shark_1	cast_up_long	0.0000	0.0000	wh_abilities_generic_spawn					0.0000		threatened	wh2_dlc11_spell_deep_denizens_of_the_deep	deep_medium	vo_battle_special_ability_raise_dead	200.0000	0.0000			wh_main_targeting_pre_spawn_group_ui_central	false	false	true	true	wh2_dlc11_denizens_of_the_deep_start			false	false	false	false	false			false	false	true	-1.0000	false	default	1	false	1.0000		true					
hkrul_goftur_bite	18.0000	100.0000	-1	0.0000	false	0	1	false	60.0000		false	true	false	120.0000	false	false	0.0000	false	88384325				0.0000	0.0000	wh_abilities_generic_debuff_no_ring					0.0000		hex_melee	wh_group_hero		vo_battle_special_ability_spell_cast_negative	90.0000	90.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	default	1	false	1.0000		true					
hkrul_goftur_children	-1.0000	-1.0000	-1	0.0000	true	0	0	false	-1.0000		false	false	false	0.0000	false	false	0.0000	true	88384326				0.0000	0.0000						0.0000					vo_battle_special_ability_generic_response	100.0000	0.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	true	buff_self	1	false	1.0000		true					
hkrul_goftur_wave	2.0000	60.0000	4	0.0000	false	0	0	false	0.0000		false	true	true	100.0000	false	false	1.0000	false	88384327			cast_up_short	0.0000	0.0000	wh_abilities_generic_breath	wh_abilities_generic_breath			hkrul_goftur_wave	0.0000		vortex_breath	wh2_dlc11_spell_deep_tidecall	deep_short	vo_battle_special_ability_spell_cast_negative	0.0000	100.0000				false	false	true	true				false	false	false	false	false			false	false	true	-1.0000	false	damage_unit	1	false	1.0000		true	Deep				
hkrul_shark_augment_2	-1.0000	-1.0000	-1	0.0000	true	0	0	false	-1.0000		false	false	false	0.0000	false	false	0.0000	true	88384328				0.0000	0.0000						0.0000					vo_battle_special_ability_generic_response	375.0000	0.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	true	buff_self	1	false	1.0000		true					
hkrul_goftur_avatar	1.1000	130.0000	-1	0.0000	true	0	0	false	0.0000		false	false	false	0.0000	false	false	0.0000	true	88384329				0.0000	0.0000	wh_abilities_generic_regeneration_no_ring					0.0000					vo_battle_special_ability_generic_response	175.0000	0.0000				false	false	false	false				false	false	false	false	false			false	false	true	-1.0000	false	buff_self	1	false	1.0000		true					
hkrul_olg_summon	-1.0000	-1.0000	1	0.0000	true	0	0	false	-1.0000		false	false	false	0.0000	false	false	0.0000	true	88384330		wh2_dlc11_cst_mon_rotting_prometheans_summoned_0	cast_up_short	0.0000	0.0000	wh_abilities_generic_spawn					0.0000		threatened	wh2_dlc11_spell_deep_denizens_of_the_deep	deep_medium	vo_battle_special_ability_raise_dead	150.0000	0.0000		unit_position_offset	wh_main_targeting_pre_spawn_group_ui_central	false	false	true	true	wh2_dlc11_denizens_of_the_deep_start	wh2_dlc11_denizens_of_the_deep		false	false	false	false	false			false	false	true	-1.0000	false	default	1	false	1.0000		true					
hkrul_goftur_cry	35.0000	100.0000	3	80.0000	false	0	-1	false	0.0000		false	false	false	0.0000	false	false	1.0000	false	88384331				0.0000	0.0000	wh_abilities_generic_debuff					0.0000		hex_melee_area	wh_group_lord_ability	deep_short	vo_battle_special_ability_generic_response	150.0000	0.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	debuff_unit	3	false	1.0000		false					
hkrul_goftur_augment	30.0000	100.0000	-1	0.0000	true	0	0	false	0.0000		false	false	false	0.0000	false	false	1.0000	false	88384332				0.0000	0.0000	wh_abilities_generic_buff_no_ring					0.0000		augment_melee_self	wh_group_hero		vo_battle_special_ability_generic_response	100.0000	25.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	buff_self	1	false	1.0000		true					
hkrul_grydal_breath	35.0000	35.0000	-1	0.0000	true	0	0	false	0.0000		false	false	false	0.0000	false	false	1.0000	false	88384333				0.0000	0.0000	wh_abilities_generic_buff_no_ring					0.0000		augment_melee_self	wh_group_hero		vo_battle_special_ability_generic_response	100.0000	25.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	buff_self	1	false	1.0000		true					
hkrul_grydal_hand	18.0000	100.0000	-1	0.0000	false	0	1	false	60.0000		false	true	false	120.0000	false	false	0.0000	false	88384334				0.0000	0.0000	wh_abilities_generic_debuff_no_ring					0.0000		hex_melee	wh_group_hero		vo_battle_special_ability_spell_cast_negative	90.0000	90.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	default	1	false	1.0000		true					
hkrul_grydal_mark	-1.0000	-1.0000	-1	0.0000	true	0	0	false	-1.0000		false	false	false	0.0000	false	false	0.0000	true	88384335				0.0000	0.0000						0.0000					vo_battle_special_ability_generic_response	375.0000	0.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	true	buff_self	1	false	1.0000		true					
hkrul_skoroth_pas	-1.0000	-1.0000	-1	0.0000	true	0	0	false	-1.0000		false	false	false	0.0000	false	false	0.0000	true	88384336				0.0000	0.0000						0.0000					vo_battle_special_ability_generic_response	375.0000	0.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	true	buff_self	1	false	1.0000		true					
hkrul_moon_time	-1.0000	-1.0000	-1	0.0000	true	0	0	false	-1.0000		false	false	false	0.0000	false	false	0.0000	true	88384337				0.0000	0.0000						0.0000					vo_battle_special_ability_generic_response	375.0000	0.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	true	buff_self	1	false	1.0000		true					
hkrul_circle_blooded	-1.0000	-1.0000	-1	0.0000	true	0	0	false	-1.0000		false	false	false	25.0000	false	false	0.0000	true	88384338				0.0000	0.0000	wh_abilities_generic_buff_no_ring					0.0000					vo_battle_special_ability_generic_response	100.0000	50.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	buff_self	1	false	1.0000		true					
hkrul_mermedus_mark	-1.0000	-1.0000	-1	0.0000	true	0	0	false	-1.0000		false	false	false	0.0000	false	false	0.0000	true	88384339				0.0000	0.0000						0.0000					vo_battle_special_ability_generic_response	375.0000	0.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	true	buff_self	1	false	1.0000		true					
eyri_killshot	-1.0000	60.0000	1	0.0000	false	0	0	false	0.0000	eyri_jag_killshot	false	true	false	150.0000	false	false	0.0000	false	88384340			killshot	0.0000	20.0000	wh_spell_generic_missile					0.0000		projectile_homing_single_ap	wh_group_lord_ability		vo_battle_special_ability_generic_response	0.0000	300.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	damage_single	1	false	0.5000		true					
eyri_killshot_multi	-1.0000	60.0000	3	0.0000	false	0	0	false	0.0000	eyri_jag_killshot_multi	false	true	false	85.0000	false	false	0.0000	false	88384341			rebirth	0.0000	20.0000	wh_spell_generic_missile					0.0000		projectile_homing_single_ap	wh_group_lord_ability		vo_battle_special_ability_generic_response	0.0000	200.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	damage_single	1	false	0.5000		true					
hkrul_wolf_hunter	-1.0000	-1.0000	-1	0.0000	true	0	0	false	-1.0000		false	false	false	25.0000	false	false	0.0000	true	88384342				0.0000	0.0000	wh_abilities_generic_buff_no_ring					0.0000					vo_battle_special_ability_generic_response	100.0000	50.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	buff_self	1	false	1.0000		true					
hkrul_yngve_eye	-1.0000	-1.0000	-1	0.0000	true	0	0	false	-1.0000		false	false	false	25.0000	false	false	0.0000	true	88384343				0.0000	0.0000	wh_abilities_generic_buff_no_ring					0.0000					vo_battle_special_ability_generic_response	100.0000	50.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	buff_self	1	false	1.0000		true					
