effect_bundle_key	effect_key	effect_scope	value	advancement_stage
rhox_adella_corruption_slaanesh_91-100_rhox_adella_sla_slaanesh	wh3_dlc20_effect_province_merc_replenishment_slaanesh_marauders_hidden	province_to_province_own	50.0000	start_turn_completed
rhox_adella_corruption_slaanesh_91-100_rhox_adella_sla_slaanesh	wh3_main_effect_attrition_disciple_army_immunity	province_to_force_any_provincewide	1.0000	start_turn_completed
rhox_adella_corruption_slaanesh_91-100_rhox_adella_sla_slaanesh	wh3_main_effect_corruption_slaanesh_high_reduction_scripted	province_to_region_own_unseen	-5.0000	start_turn_completed
rhox_adella_corruption_slaanesh_91-100_rhox_adella_sla_slaanesh	wh3_main_effect_force_all_seduce_units_budget	province_to_force_any_provincewide	100.0000	start_turn_completed
rhox_adella_corruption_slaanesh_91-100_rhox_adella_sla_slaanesh	wh3_main_effect_pooled_resource_seductive_influence_corruption	faction_to_faction_own_unseen	3.0000	start_turn_completed
rhox_adella_corruption_slaanesh_91-100_rhox_adella_sla_slaanesh	wh3_main_effect_public_order_corruption_slaanesh	province_to_province_own	10.0000	start_turn_completed
rhox_adella_corruption_slaanesh_91-100_rhox_adella_sla_slaanesh	wh_main_effect_economy_gdp_mod_all	province_to_region_own_unseen	10.0000	start_turn_completed
rhox_adella_corruption_slaanesh_91-100_rhox_adella_sla_slaanesh	wh_main_effect_region_enable_chaos_attrition_good	province_to_region_own_unseen	1.0000	start_turn_completed
rhox_adella_corruption_tzeentch_91-100_rhox_adella_tze_tzeentch	wh3_dlc20_effect_province_merc_capacity_aspiring_champions_hidden	province_to_province_own	1.0000	start_turn_completed
rhox_adella_corruption_tzeentch_91-100_rhox_adella_tze_tzeentch	wh3_dlc20_effect_province_merc_capacity_forsaken_spawn_tzeentch_hidden	province_to_province_own	1.0000	start_turn_completed
rhox_adella_corruption_tzeentch_91-100_rhox_adella_tze_tzeentch	wh3_dlc20_effect_province_merc_capacity_tzeentch_marauder_hidden	province_to_province_own	3.0000	start_turn_completed
rhox_adella_corruption_tzeentch_91-100_rhox_adella_tze_tzeentch	wh3_dlc20_effect_province_merc_replenishment_forsaken_spawn_tzeentch_hidden	province_to_province_own	60.0000	start_turn_completed
rhox_adella_corruption_tzeentch_91-100_rhox_adella_tze_tzeentch	wh3_dlc20_effect_province_merc_replenishment_tzeentch_marauders_hidden	province_to_province_own	50.0000	start_turn_completed
rhox_adella_corruption_tzeentch_91-100_rhox_adella_tze_tzeentch	wh3_dlc24_effect_province_merc_capacity_tzaangor_tze_hidden	province_to_province_own	1.0000	start_turn_completed
rhox_adella_corruption_tzeentch_91-100_rhox_adella_tze_tzeentch	wh3_dlc24_effect_province_merc_replenishment_tzaangor_tzeentch_hidden	province_to_province_own	60.0000	start_turn_completed
rhox_adella_corruption_tzeentch_91-100_rhox_adella_tze_tzeentch	wh3_main_effect_corruption_tzeentch_high_reduction_scripted	province_to_region_own_unseen	-5.0000	start_turn_completed
rhox_adella_corruption_tzeentch_91-100_rhox_adella_tze_tzeentch	wh3_main_effect_public_order_corruption_tzeentch	province_to_province_own	10.0000	start_turn_completed
rhox_adella_corruption_tzeentch_91-100_rhox_adella_tze_tzeentch	wh3_main_effect_winds_of_magic_increase_chance_mod	province_to_region_own_unseen	30.0000	start_turn_completed
rhox_adella_corruption_tzeentch_91-100_rhox_adella_tze_tzeentch	wh3_main_ie_effect_force_stat_ammunition_tze_daemons	province_to_force_any_provincewide	50.0000	start_turn_completed
rhox_adella_corruption_tzeentch_91-100_rhox_adella_tze_tzeentch	wh_main_effect_region_enable_chaos_attrition_good	province_to_region_own_unseen	1.0000	start_turn_completed
