building	effect	context_requirement	effect_scope	value	value_damaged	value_ruined
hunting_camp_shrine_3	hunting_camp_force_weapon_strength_wolf_creatures		force_to_force_own	9.0000	0.0000	0.0000
hunting_camp_shrine_4	wh_main_effect_force_stat_leadership_attacking		force_to_force_own	8.0000	8.0000	0.0000
hunting_camp_shrine_4	hunting_camp_speed_wolf_creatures		force_to_force_own	20.0000	0.0000	0.0000
hunting_camp_shrine_4	hunting_camp_force_melee_attack_wolf_creatures		force_to_force_own	8.0000	0.0000	0.0000
hunting_camp_shrine_4	hunting_camp_force_weapon_strength_wolf_creatures		force_to_force_own	12.0000	0.0000	0.0000
hunting_camp_defence_1	wh_pro01_effect_force_stat_melee_defence_defending		force_to_force_own	2.0000	0.0000	0.0000
hunting_camp_defence_1	wh_main_effect_force_army_campaign_ambush_defence_success_chance		force_to_force_own	5.0000	0.0000	0.0000
hunting_camp_defence_2	wh_pro01_effect_force_stat_melee_defence_defending		force_to_force_own	4.0000	0.0000	0.0000
hunting_camp_defence_2	wh_main_effect_force_stat_leadership_defending		force_to_force_own	2.0000	0.0000	0.0000
hunting_camp_defence_2	wh_main_effect_force_army_campaign_ambush_defence_success_chance		force_to_force_own	10.0000	0.0000	0.0000
hunting_camp_defence_3	wh_pro01_effect_force_stat_melee_defence_defending		force_to_force_own	7.0000	0.0000	0.0000
hunting_camp_defence_3	wh_main_effect_force_stat_leadership_defending		force_to_force_own	4.0000	0.0000	0.0000
hunting_camp_defence_3	wh_main_effect_force_army_campaign_ambush_defence_success_chance		force_to_force_own	15.0000	0.0000	0.0000
hunting_camp_defence_4	wh_pro01_effect_force_stat_melee_defence_defending		force_to_force_own	10.0000	0.0000	0.0000
hunting_camp_defence_4	wh_main_effect_force_stat_leadership_defending		force_to_force_own	6.0000	0.0000	0.0000
hunting_camp_defence_4	wh_main_effect_force_army_campaign_ambush_defence_success_chance		force_to_force_own	25.0000	0.0000	0.0000
hunting_camp_hunting_parties_1	wh3_main_effect_hordebuilding_growth_core_camp		force_to_force_own	5.0000	0.0000	0.0000
hunting_camp_hunting_parties_1	wh_main_effect_force_all_campaign_replenishment_rate		force_to_force_own	3.0000	3.0000	0.0000
hunting_camp_hunting_parties_2	wh3_main_effect_hordebuilding_growth_core_camp		force_to_force_own	10.0000	0.0000	0.0000
hunting_camp_hunting_parties_2	wh_main_effect_force_all_campaign_replenishment_rate		force_to_force_own	6.0000	6.0000	0.0000
hunting_camp_hunting_parties_3	wh3_main_effect_hordebuilding_growth_core_camp		force_to_force_own	15.0000	0.0000	0.0000
hunting_camp_hunting_parties_3	wh_main_effect_force_all_campaign_replenishment_rate		force_to_force_own	9.0000	9.0000	0.0000
hunting_camp_thrill_1	wh_main_effect_force_all_campaign_movement_range		force_to_force_own	10.0000	10.0000	0.0000
hunting_camp_thrill_1	wh_main_effect_force_army_campaign_ambush_attack_success_chance		force_to_force_own	5.0000	3.0000	0.0000
hunting_camp_thrill_2	wh_main_effect_force_all_campaign_movement_range		force_to_force_own	15.0000	15.0000	0.0000
hunting_camp_thrill_2	wh_main_effect_force_army_campaign_ambush_attack_success_chance		force_to_force_own	15.0000	7.0000	0.0000
hunting_camp_thrill_3	wh_main_effect_force_all_campaign_movement_range		force_to_force_own	20.0000	20.0000	0.0000
hunting_camp_thrill_3	wh_main_effect_force_army_campaign_ambush_attack_success_chance		force_to_force_own	30.0000	15.0000	0.0000
hunting_camp_beast_packs_2	wh_dlc08_effect_agent_enable_recruitment_champion_norsca		force_to_force_own	1.0000	1.0000	0.0000
hunting_camp_beast_packs_3	wh_dlc08_effect_agent_enable_recruitment_champion_norsca		force_to_force_own	1.0000	1.0000	0.0000
wolftribe_greathall_0	wh_main_effect_region_resource_furs_production		building_to_building_own	15.0000	5.0000	0.0000
wolftribe_greathall_0	wh_main_effect_province_growth_building		region_to_province_own	10.0000	5.0000	0.0000
wolftribe_greathall_1	wh_main_effect_region_resource_furs_production		building_to_building_own	20.0000	8.0000	0.0000
wolftribe_greathall_1	wh_main_effect_province_growth_building		region_to_province_own	20.0000	10.0000	0.0000
wolftribe_greathall_2	wh_main_effect_region_resource_furs_production		building_to_building_own	30.0000	15.0000	0.0000
wolftribe_greathall_2	wh_main_effect_province_growth_building		region_to_province_own	30.0000	15.0000	0.0000
wolftribe_humbled_hall	wh_main_effect_region_resource_furs_production		building_to_building_own	15.0000	10.0000	0.0000
wolftribe_humbled_hall	wh_main_effect_province_growth_building		region_to_province_own	10.0000	5.0000	0.0000
