key	type	applies_to	transferrable	unique_to_world	unique_to_faction	precedence	start_date	end_date	avatar_skill	avatar_special_ability	legendary_item	mp_exclusive	is_wife_ancillary	category	min_starting_age	max_starting_age	min_expiry_age	max_expiry_age	immortal	provided_bodyguard_unit	provided_banner	uniqueness_score	turns_before_swap_allowed	subcategory	randomly_dropped	can_be_stolen	can_be_destroyed	faction_set
hkrul_norsca_fish_37	hkrul_norsca_fish_37	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			50	0	follower	false	false	true	all
hkrul_norsca_fish_38	hkrul_norsca_fish_38	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			90	0	follower	false	false	true	all
hkrul_norsca_fish_39	hkrul_norsca_fish_39	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			90	0	follower	false	false	true	all
hkrul_norsca_fish_40	hkrul_norsca_fish_40	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			150	0	follower	false	false	true	all
hkrul_norsca_fish_41	hkrul_norsca_fish_41	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			50	0	follower	false	false	true	all
hkrul_norsca_fish_42	hkrul_norsca_fish_42	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			50	0	follower	false	false	true	all
hkrul_norsca_fish_43	hkrul_norsca_fish_43	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			50	0	follower	false	false	true	all
hkrul_norsca_fish_44	hkrul_norsca_fish_44	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			150	0	follower	false	false	true	all
hkrul_norsca_fish_46	hkrul_norsca_fish_46	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			150	0	follower	false	false	true	all
hkrul_norsca_fish_45	hkrul_norsca_fish_45	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			150	0	follower	false	false	true	all
hkrul_norsca_fish_47	hkrul_norsca_fish_47	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			200	0	follower	false	false	true	all
hkrul_norsca_fish_48	hkrul_norsca_fish_48	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			200	0	follower	false	false	true	all
hkrul_norsca_fish_49	hkrul_norsca_fish_49	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			50	0	follower	false	false	true	all
hkrul_norsca_fish_50	hkrul_norsca_fish_50	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			200	0	follower	false	false	true	all
hkrul_norsca_fish_51	hkrul_norsca_fish_51	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			200	0	follower	false	false	true	all
hkrul_norsca_fish_52	hkrul_norsca_fish_52	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			50	0	follower	false	false	true	all
hkrul_norsca_fish_53	hkrul_norsca_fish_53	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			50	0	follower	false	false	true	all
hkrul_norsca_fish_54	hkrul_norsca_fish_54	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			50	0	follower	false	false	true	all
hkrul_norsca_fish_55	hkrul_norsca_fish_55	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			50	0	follower	false	false	true	all
