faction	unit	name	variant	unit_card
wh3_dlc20_nor_kul	wh_dlc08_nor_inf_marauder_hunters_1	scm_fc_norsca_kurgan_nor_marauder_javelins	scm_fc_norsca_kurgan_nor_marauder_javelins	placeholder
wh3_dlc20_nor_kul	wh_dlc08_nor_inf_marauder_spearman_0	scm_fc_norsca_kurgan_nor_marauder_spear	scm_fc_norsca_kurgan_nor_marauder_spear	placeholder
wh3_dlc20_nor_kul	wh_main_nor_inf_chaos_marauders_0	scm_fc_norsca_kurgan_nor_marauder	scm_fc_norsca_kurgan_nor_marauder	placeholder
wh3_dlc20_nor_kul	wh_main_nor_inf_chaos_marauders_1	scm_fc_norsca_kurgan_nor_marauder_great_weapons	scm_fc_norsca_kurgan_nor_marauder_great_weapons	placeholder
wh3_dlc20_nor_kul	wh_main_nor_cav_marauder_horsemen_1	scm_fc_norsca_kurgan_nor_marauder_horsemen_throwing_axe	scm_fc_norsca_kurgan_nor_marauder_horsemen_throwing_axe	placeholder
wh3_dlc20_nor_kul	wh_dlc08_nor_inf_marauder_hunters_0	scm_fc_norsca_kurgan_nor_marauder_throwing_axe	scm_fc_norsca_kurgan_nor_marauder_throwing_axe	placeholder
cr_nor_tokmars	wh_dlc08_nor_inf_marauder_berserkers_0	scm_fc_norsca_kurgan_nor_marauder_beserker	scm_fc_norsca_kurgan_nor_marauder_beserker	placeholder
cr_nor_tokmars	wh_dlc08_nor_inf_marauder_champions_0	scm_fc_norsca_kurgan_nor_marauder_champion_0	scm_fc_norsca_kurgan_nor_marauder_champion_0	placeholder
cr_nor_tokmars	wh_dlc08_nor_inf_marauder_champions_1	scm_fc_norsca_kurgan_nor_marauder_champion_1	scm_fc_norsca_kurgan_nor_marauder_champion_1	placeholder
cr_nor_tokmars	wh_dlc08_nor_inf_marauder_hunters_1	scm_fc_norsca_kurgan_nor_marauder_javelins	scm_fc_norsca_kurgan_nor_marauder_javelins	placeholder
cr_nor_tokmars	wh_dlc08_nor_inf_marauder_spearman_0	scm_fc_norsca_kurgan_nor_marauder_spear	scm_fc_norsca_kurgan_nor_marauder_spear	placeholder
cr_nor_tokmars	wh_main_nor_inf_chaos_marauders_0	scm_fc_norsca_kurgan_nor_marauder	scm_fc_norsca_kurgan_nor_marauder	placeholder
cr_nor_tokmars	wh_main_nor_inf_chaos_marauders_1	scm_fc_norsca_kurgan_nor_marauder_great_weapons	scm_fc_norsca_kurgan_nor_marauder_great_weapons	placeholder
cr_nor_tokmars	wh_main_nor_cav_marauder_horsemen_1	scm_fc_norsca_kurgan_nor_marauder_horsemen_throwing_axe	scm_fc_norsca_kurgan_nor_marauder_horsemen_throwing_axe	placeholder
cr_nor_tokmars	wh_dlc08_nor_inf_marauder_hunters_0	scm_fc_norsca_kurgan_nor_marauder_throwing_axe	scm_fc_norsca_kurgan_nor_marauder_throwing_axe	placeholder
rhox_nor_khazags	wh_dlc08_nor_inf_marauder_berserkers_0	scm_fc_norsca_kurgan_nor_marauder_beserker	scm_fc_norsca_kurgan_nor_marauder_beserker	placeholder
rhox_nor_khazags	wh_dlc08_nor_inf_marauder_champions_0	scm_fc_norsca_kurgan_nor_marauder_champion_0	scm_fc_norsca_kurgan_nor_marauder_champion_0	placeholder
rhox_nor_khazags	wh_dlc08_nor_inf_marauder_champions_1	scm_fc_norsca_kurgan_nor_marauder_champion_1	scm_fc_norsca_kurgan_nor_marauder_champion_1	placeholder
rhox_nor_khazags	wh_dlc08_nor_inf_marauder_hunters_1	scm_fc_norsca_kurgan_nor_marauder_javelins	scm_fc_norsca_kurgan_nor_marauder_javelins	placeholder
rhox_nor_khazags	wh_dlc08_nor_inf_marauder_spearman_0	scm_fc_norsca_kurgan_nor_marauder_spear	scm_fc_norsca_kurgan_nor_marauder_spear	placeholder
rhox_nor_khazags	wh_main_nor_inf_chaos_marauders_0	scm_fc_norsca_kurgan_nor_marauder	scm_fc_norsca_kurgan_nor_marauder	placeholder
rhox_nor_khazags	wh_main_nor_inf_chaos_marauders_1	scm_fc_norsca_kurgan_nor_marauder_great_weapons	scm_fc_norsca_kurgan_nor_marauder_great_weapons	placeholder
rhox_nor_khazags	wh_main_nor_cav_marauder_horsemen_1	scm_fc_norsca_kurgan_nor_marauder_horsemen_throwing_axe	scm_fc_norsca_kurgan_nor_marauder_horsemen_throwing_axe	placeholder
rhox_nor_khazags	wh_dlc08_nor_inf_marauder_hunters_0	scm_fc_norsca_kurgan_nor_marauder_throwing_axe	scm_fc_norsca_kurgan_nor_marauder_throwing_axe	placeholder
