faction	unit	name	variant	unit_card
wh_main_nor_aesling	wh_dlc08_nor_inf_marauder_hunters_0	scm_fc_norsca_aesling_nor_marauder_throwing_axe	scm_fc_norsca_aesling_nor_marauder_throwing_axe	placeholder
wh_main_nor_aesling	wh_dlc08_nor_inf_marauder_hunters_1	scm_fc_norsca_aesling_nor_marauder_javelins	scm_fc_norsca_aesling_nor_marauder_javelins	placeholder
wh_main_nor_aesling	wh_dlc08_nor_inf_marauder_spearman_0	scm_fc_norsca_aesling_nor_marauder_spear	scm_fc_norsca_aesling_nor_marauder_spear	scm_fc_norsca_aesling_nor_marauder_spear
wh_main_nor_aesling	wh_main_nor_inf_chaos_marauders_0	scm_fc_norsca_aesling_nor_marauder	scm_fc_norsca_aesling_nor_marauder	scm_fc_norsca_aesling_nor_marauder
wh_main_nor_aesling	wh_main_nor_inf_chaos_marauders_1	scm_fc_norsca_aesling_nor_marauder_great_weapons	scm_fc_norsca_aesling_nor_marauder_great_weapons	scm_fc_norsca_aesling_nor_marauder_great_weapons
wh_main_nor_aesling	wh_main_nor_cav_marauder_horsemen_0	scm_fc_norsca_aesling_nor_marauder_horsemen	scm_fc_norsca_aesling_nor_marauder_horsemen	placeholder
wh_main_nor_aesling	wh_main_nor_cav_marauder_horsemen_1	scm_fc_norsca_aesling_nor_marauder_horsemen_throwing_axe	scm_fc_norsca_aesling_nor_marauder_horsemen_throwing_axe	placeholder
wh_main_nor_graeling	wh_dlc08_nor_inf_marauder_hunters_0	scm_fc_norsca_graeling_nor_marauder_throwing_axe	scm_fc_norsca_graeling_nor_marauder_throwing_axe	placeholder
wh_main_nor_graeling	wh_dlc08_nor_inf_marauder_hunters_1	scm_fc_norsca_graeling_nor_marauder_javelins	scm_fc_norsca_graeling_nor_marauder_javelins	placeholder
wh_main_nor_graeling	wh_dlc08_nor_inf_marauder_spearman_0	scm_fc_norsca_graeling_nor_marauder_spear	scm_fc_norsca_graeling_nor_marauder_spear	placeholder
wh_main_nor_graeling	wh_main_nor_inf_chaos_marauders_0	scm_fc_norsca_graeling_nor_marauder	scm_fc_norsca_graeling_nor_marauder	placeholder
wh_main_nor_graeling	wh_main_nor_inf_chaos_marauders_1	scm_fc_norsca_graeling_nor_marauder_great_weapons	scm_fc_norsca_graeling_nor_marauder_great_weapons	placeholder
wh_main_nor_graeling	wh_main_nor_cav_marauder_horsemen_0	scm_fc_norsca_graeling_nor_marauder_horsemen	scm_fc_norsca_graeling_nor_marauder_horsemen	placeholder
wh_main_nor_graeling	wh_main_nor_cav_marauder_horsemen_1	scm_fc_norsca_graeling_nor_marauder_horsemen_throwing_axe	scm_fc_norsca_graeling_nor_marauder_horsemen_throwing_axe	placeholder
wh_main_nor_graeling	wh_dlc08_nor_cav_marauder_horsemasters_0	scm_fc_norsca_graeling_nor_marauder_horsemasters	scm_fc_norsca_graeling_nor_marauder_horsemasters	placeholder
wh_main_nor_graeling	wh_dlc08_nor_inf_marauder_berserkers_0	scm_fc_norsca_graeling_nor_marauder_beserker	scm_fc_norsca_graeling_nor_marauder_beserker	placeholder
wh_main_nor_graeling	wh_dlc08_nor_inf_marauder_champions_0	scm_fc_norsca_graeling_nor_inf_marauder_champions_0	scm_fc_norsca_graeling_nor_marauder_champion_0	placeholder
wh_main_nor_graeling	wh_dlc08_nor_inf_marauder_champions_1	scm_fc_norsca_graeling_nor_inf_marauder_champions_1	scm_fc_norsca_graeling_nor_marauder_champion_1	placeholder
wh3_dlc20_nor_yusak	wh_dlc08_nor_inf_marauder_hunters_1	scm_fc_norsca_yusak_nor_marauder_javelins	scm_fc_norsca_yusak_nor_marauder_javelins	yusak_marauder_javelins
wh3_dlc20_nor_yusak	wh_dlc08_nor_inf_marauder_spearman_0	scm_fc_norsca_yusak_nor_marauder_spear	scm_fc_norsca_yusak_nor_marauder_spear	yusak_marauder_speamen
wh3_dlc20_nor_yusak	wh_main_nor_inf_chaos_marauders_0	scm_fc_norsca_yusak_nor_marauder	scm_fc_norsca_yusak_nor_marauder	yusak_marauders
wh3_dlc20_nor_yusak	wh_main_nor_inf_chaos_marauders_1	scm_fc_norsca_yusak_nor_marauder_great_weapons	scm_fc_norsca_yusak_nor_marauder_great_weapons	yusak_marauder_great_weapons
wh3_dlc20_nor_yusak	wh_main_nor_cav_marauder_horsemen_0	scm_fc_norsca_yusak_nor_marauder_horsemen	scm_fc_norsca_yusak_nor_marauder_horsemen	yusak_marauder_horsemen
wh3_dlc20_nor_yusak	wh_main_nor_cav_marauder_horsemen_1	scm_fc_norsca_yusak_nor_marauder_horsemen_throwing_axe	scm_fc_norsca_yusak_nor_marauder_horsemen_throwing_axe	yusak_marauder_horsemen_throwing_axes
