key	image_path	localised_description	localised_name	unlocked_at_rank	is_background_skill	is_female_only_background_skill	is_male_only_background_skill	background_weighting	influence_cost
hkrul_orgrim_special_1_3	hkrul_orgrim_special_1_3.png			0	false	false	false	0.0000	0
hkrul_orgrim_special_1_4	hkrul_orgrim_special_1_4.png			0	false	false	false	0.0000	0
hkrul_orgrim_special_1_5	hkrul_orgrim_special_1_5.png			0	false	false	false	0.0000	0
hkrul_orgrim_special_1_6	hkrul_orgrim_special_1_6.png			0	false	false	false	0.0000	0
innate_hkrul_orgrim	innate_hkrul_einar.png			0	true	false	false	100.0000	0
innate_hkrul_berus	innate_hkrul_einar.png			0	true	false	false	100.0000	0
hkrul_berus_special_1_0	hkrul_berus_special_1_0.png			0	false	false	false	0.0000	0
hkrul_berus_special_1_1	hkrul_berus_special_1_1.png			0	false	false	false	0.0000	0
hkrul_berus_special_1_2	hkrul_berus_special_1_2.png			0	false	false	false	0.0000	0
hkrul_berus_special_1_3	hkrul_berus_special_1_3.png			0	false	false	false	0.0000	0
hkrul_berus_special_1_4	hkrul_berus_special_1_4.png			0	false	false	false	0.0000	0
hkrul_berus_special_1_5	hkrul_berus_special_1_5.png			0	false	false	false	0.0000	0
hkrul_berus_special_1_6	hkrul_berus_special_1_6.png			0	false	false	false	0.0000	0
hkrul_berus_agent_actions	mount_barded_warhorse.png			0	false	false	false	0.0000	0
innate_hkrul_hafskael	innate_hkrul_ulfric.png			0	true	false	false	100.0000	0
hkrul_hafskael_special_1_0	hkrul_hafskael_special_1_0.png			0	false	false	false	0.0000	0
hkrul_hafskael_special_1_1	hkrul_hafskael_special_1_1.png			0	false	false	false	0.0000	0
hkrul_hafskael_special_1_2	hkrul_hafskael_special_1_2.png			0	false	false	false	0.0000	0
hkrul_hafskael_special_1_3	hkrul_hafskael_special_1_3.png			0	false	false	false	0.0000	0
hkrul_hafskael_special_1_4	hkrul_hafskael_special_1_4.png			0	false	false	false	0.0000	0
hkrul_hafskael_special_1_5	hkrul_hafskael_special_1_5.png			0	false	false	false	0.0000	0
hkrul_hafskael_special_1_6	hkrul_hafskael_special_1_6.png			0	false	false	false	0.0000	0
hkrul_hafskael_agent_actions	mount_barded_warhorse.png			0	false	false	false	0.0000	0
hkrul_hafskael_charm	mount_barded_warhorse.png			0	false	false	false	0.0000	0
hkrul_hafskael_axe	mount_barded_warhorse.png			0	false	false	false	0.0000	0
