key	accuracy	armour	campaign_action_points	category	charge_bonus	class	historical_description_text	man_animation	man_entity	melee_attack	melee_defence	morale	bonus_hit_points	mount	num_mounts	primary_melee_weapon	primary_missile_weapon	rank_depth	shield	short_description_text	spacing	training_level	articulated_record	engine	is_male	visibility_spotting_range_min	visibility_spotting_range_max	attribute_group	spot_dist_tree	spot_dist_scrub	reload	selection_vo	selected_vo_secondary	selected_vo_tertiary	hiding_scalar	ground_stat_effect_group	secondary_ammo	primary_ammo	damage_mod_flame	damage_mod_magic	num_engines	damage_mod_physical	damage_mod_missile	damage_mod_all	ai_usage_group	can_skirmish	can_brace	mounted_draughts	sync_locomotion	capture_tier	key_building_capture_tier	score_capture_tier	harmony_amplification_type	first_person
wolftribe_nor_inf_wolfguard_honorguard	0	wh2_main_plate_80	2100	inf_melee	30	inf_mel	wolftribe_unit_long_text_nor_wolftribe_nor_inf_wolfguard_honorguard	hu1c_wh3_kislev_tsar_guard_2handed_sword	wh_dlc08_infantry_champion_large_blood_dismembers	45	45	85	97		0	wh3_twa06_ksl_tzar_guard_greatsword_ror		5	none	wolftribe_unit_short_text_nor_wolftribe_nor_inf_wolfguard_honorguard	wh_main_infantry_chaos_warriors	trained			true	40.0000	1500.0000	wolftribe_nor_inf_wolfguard_honorguard_attributes	60	80	0	vo_sel_marauders	vo_sel_generic	vo_sel_generic_short	1.0000	small	0	0	0	0	0	15	0	0	melee	false	true	false	false	medium	medium	domination_infantry		
wolftribe_nor_inf_wolf_champions_ror_0	10	wh2_main_heavy_metal_120	2100	inf_melee	26	inf_mel	wolftribe_unit_long_text_nor_wolftribe_nor_inf_wolf_champions_ror_0	hu1c_chaos_sword_and_shield	wh_dlc06_chs_infantry_aspiring_champions_blood_dismembers	50	55	90	608		0	wh_dlc06_chs_aspiring_champions_sword		2	wh_missile_block_55_metal	wolftribe_unit_short_text_nor_wolftribe_nor_inf_wolf_champions_ror_0	wh_main_cavalry_very_chaotic	trained			true	40.0000	1500.0000	wolftribe_nor_inf_wolf_champions_ror_0_attributes	60	80	0	vo_sel_marauders	vo_sel_generic	vo_sel_generic_short	1.0000	small	0	0	0	0	0	0	0	20	melee	false	true	false	false	medium	medium	domination_infantry		
wolftribe_nor_mon_frost_wyrm_ror_summoned_0	10	wh2_main_body_70	2100	inf_melee	57	inf_mel	wh_dlc08_unit_long_text_nor_frost_wyrm	dr1b_chaos_dragon	wh_dlc08_flying_chaos_frost_dragon_blood	56	51	70	7112		0	wh_dlc08_nor_wyrm		1	none	wh_dlc08_unit_short_text_nor_mon_frost_wyrm_ror	wh_main_monster	trained			true	40.0000	1500.0000	wh_dlc08_nor_mon_frost_wyrm_ror_0	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	0.5000	large	0	0	-25	0	0	0	25	0	flying_melee_flanker_shock	false	false	false	false	cant_capture	cant_capture	cant_capture		
rhox_bjornling_huscarl	0	wh2_main_plate_90	2100	inf_melee	15	inf_mel	hkrul_huscarl	hu1cshieldwall	scm_norsca_huscarl	44	51	80	94		0	wh_dlc08_nor_axe_champion		5	wh_missile_block_55_wood	hkrul_huscarl	scm_norsca_shield_wall	trained			true	40.0000	1500.0000	hkrul_huscarls	60	80	0	vo_sel_marauders	vo_sel_generic	vo_sel_generic_short	1.0000	small	0	0	0	0	0	0	0	0	melee	false	true	false	false	medium	medium	domination_infantry		
rhox_bjornling_huscarl_ror	0	wh2_main_plate_95	2100	inf_melee	10	inf_mel	hkrul_huscarl	hu1cshieldwall	scm_norsca_huscarl	50	67	85	112		0	wh_dlc08_nor_axe_champion		5	wh_missile_block_60_wood	hkrul_huscarl_ror	scm_norsca_shield_wall	trained			true	40.0000	1500.0000	hkrul_huscarls	60	80	0	vo_sel_marauders	vo_sel_generic	vo_sel_generic_short	1.0000	small	0	0	0	0	0	0	0	0	melee	false	true	false	false	medium	medium	domination_infantry		
hkrul_birna_river_trolls	0	wh2_main_body_45	2100	inf_melee	35	inf_mel	wh2_dlc15_unit_long_text_grn_mon_river_trolls	hu4f_dlc15_river_troll_club	wh_main_monster_troll_blood	37	41	45	502		0	wh_dlc15_club_river_troll		3	none	hkrul_birna_river_trolls	wh_main_monstrous_trolls	trained			true	40.0000	1500.0000	wh2_dlc15_grn_mon_river_trolls_0	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	aquatic_large	0	0	0	0	0	0	0	0	melee_gatecrusher_shock	false	false	false	false	default	default	domination_monsters		
rhox_bjornling_maneater	10	wh2_main_body_40	2100	inf_melee	50	inf_mel	wh3_main_ogr_inf_maneaters_0	hu13_wh3_ogre_sword	wh3_main_ogr_monster_ogre_maneater_blood	40	42	80	572		0	wh3_main_ogr_maneater_sword		2	none	wh3_main_ogr_inf_maneaters_0	wh_main_monstrous_trolls	trained			true	40.0000	1500.0000	wh3_main_ogr_inf_maneaters_0	60	80	0	vo_sel_ogr_maneaters	vo_sel_melee	vo_sel_culture	1.0000	large	0	0	0	0	0	0	0	0	melee_gatecrusher_shock	false	true	false	false	medium	medium	domination_infantry		
rhox_bjornling_maneater_ironfist	10	wh2_main_body_50	2100	inf_melee	50	inf_mel	wh3_main_ogr_inf_maneaters_1	hu13_wh3_ogre_sword_and_ironfist	wh3_main_ogr_monster_ogre_maneater_blood	40	50	80	572		0	wh3_main_ogr_maneater_sword		2	wh_missile_block_35_metal	wh3_main_ogr_inf_maneaters_1	wh_main_monstrous_trolls	trained			true	40.0000	1500.0000	wh3_main_ogr_inf_maneaters_1	60	80	0	vo_sel_ogr_maneaters	vo_sel_ogr_ironfists	vo_sel_culture	1.0000	large	0	0	0	0	0	0	0	0	melee_gatecrusher_shock	false	true	false	false	medium	medium	domination_infantry		
rhox_bjornling_maneater_great_weapon	10	wh2_main_body_40	2100	inf_melee	54	inf_mel	wh3_main_ogr_inf_maneaters_2	hu13_wh3_ogre_2handed_hammer	wh3_main_ogr_monster_ogre_maneater_blood	40	42	80	572		0	wh3_main_ogr_maneater_great_weapon		2	none	wh3_main_ogr_inf_maneaters_2	wh3_main_ogr_maneaters_great_weapons	trained			true	40.0000	1500.0000	wh3_main_ogr_inf_maneaters_2	60	80	0	vo_sel_ogr_maneaters	vo_sel_melee	vo_sel_culture	1.0000	large	0	0	0	0	0	0	0	0	melee_gatecrusher_shock	false	true	false	false	medium	medium	domination_infantry		
hkrul_norsca_ymir	10	wh2_main_body_50	2100	inf_melee	55	inf_mel	hkrul_norsca_ymir	ymir	hkrul_norsca_ymir	54	42	55	6321		0	hkrul_norsca_ymir		1	none	hkrul_norsca_ymir	wh_main_monster	trained			true	40.0000	1500.0000	hkrul_norsca_ymir	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	large	0	0	0	0	0	0	0	0	melee_gatecrusher_shock	false	false	false	false	medium	medium	domination_monsters		
hkrul_norsca_ymir_ror	10	wh2_main_body_50	2100	inf_melee	60	inf_mel	hkrul_norsca_ymir_ror	ymir	hkrul_norsca_ymir_ror	70	52	65	6321		0	hkrul_norsca_ymir		1	none	hkrul_norsca_ymir_ror	wh_main_monster	trained			true	40.0000	1500.0000	hkrul_norsca_ymir	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	large	0	0	0	0	0	0	0	0	melee_gatecrusher_shock	false	false	false	false	medium	medium	domination_monsters		
